id,street,city,zip
36000345,132 E Hudson Blvd,Gastonia,28054
36000358,2311 Crescent Lane,Gastonia,28052
36000362,1320 North 12th Street,Bessemer City,28016
36000364,210 School Street,Belmont,28012
36000365,2620 Tryon Courthouse Road,Bessemer City,28016
36000369,310 Rl Stowe Rd,Belmont,28012
36000374,1601 Madison Street,Gastonia,28052
36000399,900 South Main Street,Stanley,28164
36000401,602 North Carpenter Street,Dallas,28034
36000407,1925 North Main Street,Mount Holly,28120
36000408,301 West Central Avenue,Mount Holly,28120
36000419,133 Jarrett Road,Dallas,28034
36000435,2148 West 5th Avenue,Gastonia,28052
36000453,201 S Central Avenue,Belmont,28012
36000457,700 East Academy Street,Cherryville,28021
36000460,221 Nixon Road,Belmont,28012
36000476,3122 Union Road,Gastonia,28056
36000488,740 Cox Road,Gastonia,28215
36000490,841 Lower Dallas Highway,Dallas,28034
36000498,3532 Dallas High Shoals Road,Dallas,28034
36000499,738 Armstrong Park Road,Gastonia,28054
36000508,303 Ferstl Avenue,Belmont,28012
36000511,1623 North Webb Street,Gastonia,28052
36000513,204 Stroupe Road,Gastonia,28056
36000519,5201 Lewis Road,Gastonia,28052
36000521,700 1/2 North Mountain Street,Cherryville,28021
36000526,5611 Lewis Road,Gastonia,28052
36000528,1468 West Airline Avenue,Gastonia,28052
36000540,324 North Highland Street,Gastonia,28052
36000545,928 Sycamore Avenue,Gastonia,28052
36000547,1750 Oak Hollow Road,Gastonia,28054
36000548,102 Glenway Street,Belmont,28012
36000556,4340 Beaty Rd,Gastonia,28056
36000559,2437 Redbud Drive,Gastonia,28056
36000568,616 Athenia Place,Bessemer City,28016
36000578,602 Bessemer City Road,Gastonia,28052
36000579,1202 Charles Raper Jonas Hwy,Mt Holly,28120
36000582,1744 Dixon Road,Gastonia,28054
36000585,713 East Main Street,Cherryville,28021
36000587,102 West 2nd Street,Cherryville,28021
36000589,100 Sussex Avenue,Cherryville,28021
3650311,409 Old Mt  Holly Road,Stanley,28164
3655028,1741 Dixon Road,Gastonia,28054
3655054,807 South Point Road,Belmont,28012
3655110,419 Cherry Street,Belmont,28012
3655150,504 W  Charlotte Ave,Mount Holly,28120
3655203,220 West Alabama Ave,Bessemer City,28016
3655227,102 South Central Avenue,Belmont,28012
3655257,580 N C  Hwy 27 South,Stanley,28164
3655280,704 St  Michaels Lane,Gastonia,28052
3655289,908 E  8th Avenue,Gastonia,28054
3659014,310 Carolina Ave,Gastonia,28052
3659015,208 South Church Street,Gastonia,28054
3659017,426 Woodlawn Ext,Cramerton,28032
37000011,207 Gatling Road,Sunbury,27979
37000016,1331 Corapeake Lane,Corapeake,27926
37000028,139 Lassiter Lane,Sunbury,27979
37000035,579 Kellogg Fork Road,Corapeake,27926
37000052,196 Carters Road,Gatesville,27938
37000010,Gatesville Elem Sch Hwy 37,Gatesville,27938
37000017,709 Main St,Gatesville,27938
37000031,687 Hwy 158 W,Gates,27937
37000036,709 Main Street,Gatesville,27938
38000013,328 Beech Creek Road,Robbinsville,28771
38000024,701 Long Creek Road,Robbinsville,28771
38000003,141 Moose Branch Road,Robbinsville,28771
38000004,Moose Branch Rd,Robbinsville,28771
38000005,141 Moose Branch Road,Robbinsville,28771
38000010,468 Rodney Orr Bypass,Robbinsville,28771
38000021,301 Sweetwater Rd,Robbinsville,28771
38000022,52 Moose Branch Road,Robbinsville,28771
38000030,347 Rodney Orr Bypass,Robbinsville,28771
38000031,1220 Old Tallulah Road,Robbinsville,28771
39000003,702 East E  St,Butner,27509
39000026,4550 Old Route 75,Oxford,27565
39000032,1006 East E  Street,Butner,27509
39000065,4099 Charlie Harris Rd,Oxford,27565
39000079,214 Hunters St,Oxford,27565
39000080,4097 Cornerstone Dr,Oxford,27565
39000084,701 Williamsboro St,Oxford,27565
39000115,600 15th St,Butner,27509
39000220,2213 Bayswater Drive,Creedmoor,27522
39000249,3512 Chewning Road,Oxford,27565
39000020,208 Gregory Place,Oxford,27565
39000040,101 S  Peachtree Street,Creedmoor,27522
39000047,3237 Knotts Grove Rd,Oxford,27565
39000063,3203 Bruce Garner Road,Creedmoor,27522
39000085,1577 Munns Road,Creedmoor,27522
39000119,108 Main Street,Creedmoor,27522
39000151,412 Ivey Day Road,Oxford,27565
39000152,2555 Highway 96,Franklinton,27525
39000153,305 Wilton Avenue,Creedmoor,27522
39000154,201 East D Street,Butner,27509
39000164,2652 Highway 56,Creedmoor,27522
39000165,223 College Street,Oxford,27565
39000167,7696 Hwy 15 North,Stovall,27582
39000168,616 Martin Luther King Jr Avenue,Oxford,27565
39000169,8176 Highway 96n,Oxford,27565
39000170,2652 Highway 56,Creedmoor,27522
39000174,412 Ivey Day Road,Oxford,27565
39000175,7696 Hwy 15 N,Stovall,27582
39000177,201 East D Street,Butner,27509
39000182,40 Church Street,Oxford,27565
39000199,105 Roxboro Road,Oxford,27565
39000225,2161 E Lyon Station Road,Creedmoor,27522
39000228,2645 Philo White Road,Franklinton,27565
39000229,2642 Philo White Road,Franklinton,27565
39000230,8176 Highway 96,Oxford,27565
39000231,305 East Wilton Avenue,Creedmoor,27522
39000233,1002 N Durham Ave,Creedmoor,27522
39000235,2559 Capital Drive,Creedmoor,27522
39000238,201 Oxford Loop Rd,Oxford,27565
39000241,5595 Tabbs Creek Rd,Oxford,27565
39000242,1224 College St,Oxford,27565
39000247,145 Crescent Drive,Oxford,27536
39000248,101 Hllside Drive,Oxford,27565
3955017,202 Gillis Street,Stovall,27582
3955018,305 West C Street,Butner,27509
40000045,10536 Hwy 91 S,Walstonburg,27888
40000084,805 Strickland Road,Walstonburg,27888
40000091,5085 Hwy 13 South,Snow Hill,28580
40000122,5617 Ormondsville Road,Ayden,28513
40000126,496 Morris Bbq Road,Hookerton,28538
40000022,3035 Hwy 123 North,Hookerton,28538
40000043,1123 Se 2nd Street,Snow Hill,28580
40000044,602 W  Harper Street,Snow Hill,28580
40000046,896 Hwy 258 N,Snow Hill,28580
40000079,1308 B Southeast Second Street,Snow Hill,28580
40000089,201 Dobbs Street,Snow Hill,28580
40000108,106 Hull Road,Snow Hill,28580
40000118,182 Shine Road,Snow Hill,28580
4055012,393 Central Drive,Snow Hill,28580
4059000,532 East Main Street,Hookerton,28538
41000015,5112 Bayberry Lane,Greensboro,27455
41000019,3433 Hillside Dr,High Point,27265
41000046,4821 Ferncrest Drive,Greensboro,27410
41000059,2101 Bertie Street,Greensboro,27403
41000064,1800 Westridge Road,Greensboro,27410
41000288,4804 Hickory Woods Dr,Greensboro,27410
41000413,1900 Sharon Brook Dr,Greensboro,27405
41000476,826 Bellevue St,Greensboro,27406
41000482,1607 Mcpherson St,Greensboro,27405
41000529,4507 Eagle Rock Road,Greensboro,27410
41000532,3708 Wooddale Ln,Greensboro,27405
41000543,1529 Kersey Valley Rd,High Point,27263
41000559,204 Model Farm Rd,High Point,27263
41000622,608 Merritt Drive,Greensboro,27407
41000718,5115 Bayberry Ln,Greensboro,27455
41000732,4122 Beckford Dr,Greensboro,27407
41000757,829 Rosecrest Dr,High Point,27260
41000760,1813 Gordon Street,Greensboro,27405
41000762,815 Willow Place,High Point,27260
41000774,1701 Waverly Street,High Point,27265
41000836,2500 Triangle Lake Road,High Point,27260
41000849,3107 Robin Hood Drive,Greensboro,27408
41000890,2200 Pear Street,Greensboro,27401
41000922,4 Falcon Ridge Court,Greensboro,27405
41000933,818 Bilbro St,Greensboro,27406
41000965,810 S Pearson Street,Greensboro,27406
41000979,1402 Glendale Drive,Greensboro,27406
41000991,2320 Bonaire Lane,Greensboro,27405
41001059,4404 Danby Castle Road,Greensboro,27407
41001069,1514 Lincoln Street,Greensboro,27401
41001075,7401 Greenlawn Drive,Summerfield,27358
41001183,12 Loblolly Court,Browns Summit,27214
41001233,3906 Heidi Drive,High Point,27265
41001315,819 Pine Street,Greensboro,27401
41001374,4008 Wellingham Lane,High Point,27265
41001378,536 E Dayton,High Point,27262
41001416,620 Shirley Lane,Greensboro,27401
41001487,1205 N Centennial St,High Point,27262
41001536,811 Rosecrest Drive,High Point,27260
41001558,4 Pyracantha Court,Greensboro,27405
41001577,713 O Neil Street,High Point,27260
41001581,1673 Coryton Way,High Point,27260
41001583,1314 Rotherwood Road,Greensboro,27406
41001621,3914 Jackpine Ct,Greensboro,27406
41001637,611 Sharing Terrace,Greensboro,27405
41001767,4100 Sir Buxton Place,Greensboro,27405
41001849,3338 Cherrybrook Drive,Jamestown,27282
41001855,2811 Azalea Drive,Greensboro,27407
41001859,5730 Hidden Lake Drive,Browns Summit,27214
41001871,7313 A Friendship Church Road,Browns Summit,27214
41001881,5911 Boxelder Cove,Greensboro,27405
41001887,708 Summit Road,High Point,27265
41001897,2311 Timberlake Avenue,High Point,27265
41001898,1502 Glenwood Avenue,Greensboro,27403
41001911,4100 Hope Valley Lane,Greensboro,27401
41001927,2505 David Richmond Court,Greensboro,27405
41001968,1211 Tangle Lane,High Point,27265
41001987,1729 Dunbar Street,Greensboro,27401
41001990,2005 Circleview Drive,Greensboro,27406
41002011,1904 Wickham Ave,High Point,27265
41002021,5301 Autumn Woods Drive,Greensboro,27407
41002040,1709 Cedrow Drive,High Point,27260
41002053,4306 Baker Avenue,Greensboro,27407
41002067,4405 Gray Wolf Way,Greensboro,27406
41002089,1624a Rankin Road,Greensboro,27405
41002090,466 Wadsworth Court,High Point,27263
41002107,4698  Byers Road,Greensboro,27405
41002124,1910 Wickham Ave,High Point,27260
41002162,628 Westwood Ave,High Point,27262
41002172,5 Glendale Oaks Court,Greensboro,27406
41002189,5714 Silver Sky Way,Greensboro,27410
41002191,408 Gordon Street,High Point,27260
41002197,3214 Woodlea Drive,Greensboro,27406
41002206,2711 Allen Jay Rd,High Point,27263
41002214,1721 Hannaford Road,Greensboro,27401
41002242,2806 Wildwood Drive,Greensboro,27407
41002260,506 Rosebriar Court,Greensboro,27407
41002284,1103 Quinlan Drive,Greensboro,27406
41002291,505 Newton Place,High Point,27262
41002304,2004 Larchmont Drive,Greensboro,27405
41002306,3704 Starhill Court,Greensboro,27410
41002313,5334 Chandler Oaks Lane,Mcleansville,27301
41002316,1800 Huffine Mill Road,Greensboro,27405
41002317,1603 Coventry Woods Court,Greensboro,27405
41002330,2614 Fore Street,Greensboro,27407
41002333,208 Hammond Drive,Greensboro,27406
41002335,5615 Riverdale Drive,Jamestown,27282
4105659,4205 Olympia Drive,Greensboro,27406
4105836,6603 Glenbrooke Dr,Pleasant Garden,27313
4105843,3019 Locksley Ave,Greensboro,27406
4105855,5018 Beale Ave,Greensboro,27407
4105932,2425 Van Buren Street,High Point,27260
41000065,6103 Appomattox Road,Climax,27233
41000162,1105 Magnolia Street,Greensboro,27401
41000201,3806 Lawndale Drive,Greensboro,27455
41000202,337 W Vandalia Rd,Greensboro,27406
41000203,2305 Holden Road,Greensboro,27407
41000204,2508 Lawndale Drive,Greensboro,27408
41000206,5508 W  Friendly Ave,Greensboro,27410
41000214,2312 Phillips Avenue,Greensboro,27405
41000272,915 E  Bragg Street,Greensboro,27406
41000316,4230 Regency Drive,Greensboro,27410
41000337,2039 Brentwood St,High Point,27263
41000338,700 Woodlake Drive,Greensboro,27406
41000346,117 Mciver Street,Greensboro,27412
41000368,1711 Ryan St,Greensboro,27405
41000401,1301 Alamance Church Road,Greensboro,27406
41000420,4530 West Wendover Ave,Greensboro,27409
41000432,5104 Dunstan Road,Greensboro,27405
41000439,1405 West Friendly Ave,Greensboro,27403
41000453,2402 Atlanta Street,Greensboro,27406
41000593,2319 New Orleans Street,Greensboro,27406
41000626,2011 Acorn Rd,Greensboro,27406
41000652,312 West Friendly Ave,Greensboro,27401
41000677,4360 Regency  Dr,High Point,27265
41000685,702 S English St,Greensboro,27401
41000697,4960 Piedmont Prky,Jamestown,27282
41000699,3700 Battleground Ave,Greensboro,27410
41000707,3003 N Ohenry Blvd,Greensboro,27405
41000711,2313 Yanceyville Street,Greensboro,27405
41000736,524 Eastchester Drive,High Point,27265
41000746,1820 Heilwood Drive,Greensboro,27407
41000839,1403 Manard Lane,Greensboro,27407
41000842,1411 Lexington Ave,Greensboro,27403
41000856,3302 Summit Ave,Greensboro,27405
41000863,1605 Dr Martin Luther King Jr Dr,High Point,27260
41000897,200 E Vandalia Road,Greensboro,27406
41000901,703 Mcpherson Street,Greensboro,27405
41000914,1617 Coventry Woods Court,Greensboro,27405
41000947,1206 Bothwell Street,Greensboro,27406
41000950,8 Mandela Court,Greensboro,27401
41000966,2845 Camborne Street,Greensboro,27407
41001005,3837 Angus Rd,Whitsett,27377
41001008,2020 Textile Drive,Greensboro,27405
41001011,3801 Sunnycrest Avenue,Greensboro,27405
41001033,1509 Brown Boulevard,Greensboro,27401
41001035,3515 North Church Street,Greensboro,27405
41001039,614 Oakview Road,High Point,27265
41001047,2605 Phillips Avenue,Greensboro,27405
41001055,600 Thornberry Drive,Greensboro,27455
41001064,1601 Johnson Street,High Point,27262
41001078,3931 Naco Road,Greensboro,27401
41001087,3300 Normandy Road,Greensboro,27408
41001088,1915 Harris Drive,Greensboro,27406
41001095,407 East Vandalia Road,Greensboro,27406
41001096,3600 Hines Chapel Road,Mcleansville,27301
41001097,2610 Four Seasons Boulevard,Greensboro,27407
41001099,108 Potter Drive,Jamestown,27282
41001106,4215 Galway Drive,Greensboro,27406
41001107,2306 Ontario Street,Greensboro,27403
41001110,2001 Brightwood School Road,Greensboro,27405
41001118,321 Craig Street,Greensboro,27406
41001119,2610 Floyd Street,Greensboro,27406
41001120,5720 Drake Road,Greensboro,27406
41001121,4372 Barrow Road,High Point,27265
41001122,2300 Camden Road,Greensboro,27403
41001125,3301 Summit Avenue,Greensboro,27405
41001139,5006 Nc 150 West,Browns Summit,27214
41001144,2006 Britton Street,Greensboro,27406
41001150,7501 Summerfield Road,Summerfield,27358
41001152,1503 South Holden Road,Greensboro,27407
41001161,1010 Greensboro Road,High Point,27260
41001171,809 Greensboro Road,High Point,27260
41001177,4211 Chateau Drive,Greensboro,27407
41001180,401 Lake Ave,High Point,27260
41001194,1311 East Springfield Road,High Point,27263
41001203,503 Shadybrook Drive,High Point,27265
41001211,4833 Pleasant Garden Road,Pleasant Garden,27313
41001224,6120 Burlington Road,Sedalia,27342
41001231,518 North Holden Road,Greensboro,27410
41001236,8025 Us 158,Stokesdale,27357
41001247,2501 North Church Street,Greensboro,27405
41001253,3 Leitzel Court,Greensboro,27406
41001255,2700 Ralph Johns Street,Greensboro,27405
41001260,2763 Granville Street,High Point,27263
41001261,1900 Martin Luther King Drive,Greensboro,27406
41001262,1807 Merritt Drive,Greensboro,27407
41001265,1400 New Garden Road,Greensboro,27410
41001267,2001 Brightwood School Road,Greensboro,27405
41001268,9112 West Market Street,Colfax,27235
41001269,2401 Triangle Lake Road,High Point,27262
41001274,4215 Galway Drive,Greensboro,27406
41001275,2700 Camden Road,Greensboro,27403
41001280,7605 Florence School Road,High Point,27265
41001281,3600 Williams Dairy Road,Greensboro,27406
41001319,1210 South Elm Eugene Street,Greensboro,27406
41001324,6120 Burlington Road,Sedalia,27342
41001326,4955 Samet Drive,High Point,27265
41001347,1917 Lendew Street,Greensboro,27408
41001361,4310 Millis Road,Jamestown,27282
41001371,3931 Naco Road,Greensboro,27401
41001372,3720 Pinetop Road,Greensboro,27410
41001373,2717 Nc 62 East,Liberty,27298
41001388,2905 Groometown Road,Greensboro,27407
41001389,4701 Chimney Springs Drive,Greensboro,27407
41001394,1305 Merritt Drive,Greensboro,27407
41001397,2050 Oak Ridge Road,Oak Ridge,27310
41001399,1310 Sunset Drive,Greensboro,27408
41001403,9112 West Market Street,Colfax,27235
41001407,502 South Street,Greensboro,27406
41001423,1815 Water Street,Greensboro,27405
41001438,1400 New Garden Road,Greensboro,27410
41001443,5813 Lake Brandt Road,Greensboro,27455
41001446,1305 Merritt Drive,Greensboro,27407
41001467,1575 John Knox Drive,Colfax,27235
41001478,1009 Blazingwood Drive,Greensboro,27406
41001493,514 Pisgah Church Road,Greensboro,27455
41001498,2905 Holmes Road,Greensboro,27405
41001511,1215 Westover Teracce,Greensboro,27408
41001515,818 West Lexington Avenue,High Point,27262
41001529,503 Shadybrook Street,High Point,27265
41001530,4630 Tower Road,Greensboro,27410
41001533,502 South Street,Greensboro,27406
41001537,1901 Tuscaloosa Street,Greensboro,27401
41001539,1501 Benjamin Parkway,Greensboro,27408
41001572,1623 Willomore Street,Greensboro,27403
41001585,1815 Everitt Street,Greensboro,27401
41001600,401 East Joyner Street,Gibsonville,27249
41001604,1406 Rc Baldwin Avenue,High Point,27260
41001613,1019 Tuscaloosa Street,Greensboro,27406
41001614,1201 C Merritt Drive,Greensboro,27407
41001616,5527 West Market Street,Greensboro,27409
41001623,2116 Lee's Chapel Road,Greensboro,27405
41001625,7846-B Athens Road,Stokesdale,27357
41001643,1907 Adams Farm Parkway,Greensboro,27407
41001644,2200 West Vandalia Road,Greensboro,27407
41001652,2512 Randleman Road,Greensboro,27406
41001668,920 Stage Coach Trail,Greensboro,27410
41001716,6490 Franz Warner Parkway,Whitsett,27377
41001723,3801 Nc Hwy 150,Greensboro,27455
41001725,4571 Reedy Fork Parkway,Greensboro,27405
41001732,3304 North Church Street,Greensboro,27405
41001737,2006 Pleasant Ridge Road,Greensboro,27410
41001754,1501 Upland Drive,Greensboro,27405
41001758,3022 Pinecroft Road,Greensboro,27407
41001759,619 Joseph Terrace,Greensboro,27405
41001760,600 West Terrell Street,Greensboro,27406
41001780,4211 Hilltop Road,Greensboro,27407
41001788,1110 E Washington Street,Greensboro,27401
41001816,7809 Us Highway 158,Stokesdale,27357
41001820,2204 Joan Avenue,Greensboro,27455
41001825,405 Long Street,Greensboro,27406
41001827,7345 Nc Hwy 61 N,Gibsonville,27249
41001835,221 East Commerce Street,Greensboro,27401
41001838,108 Garner Place,High Point,27263
41001857,131 Manley Avenue,Greensboro,27407
41001866,5603 Hilltop Road,Jamestown,27282
41001874,2213 Coliseum Boulevard,Greensboro,27403
41001877,114 Luther Street,Greensboro,27411
41001886,517 Martin Street,Greensboro,27406
41001892,1000 Phillips Avenue,High Point,27262
41001907,600 Gorrell Street,Greensboro,27401
41001912,1136 Five Points Place,High Point,27260
41001917,2004 Bristol Road,Greensboro,27406
41001918,100 Northgate Court,High Point,27265
41001943,617 North Elm Street,Greensboro,27401
41001946,239 South English Street,Greensboro,27401
41001957,808 Park Avenue,Greensboro,27405
41001963,1302 Fleming Road,Greensboro,27409
41001964,1574 Skeet Club Road,High Point,27265
41001973,3907 W Market Street Suite B,Greensboro,27407
41001980,1207 S Elm Street,Greensboro,27406
41002009,2101-106 Pyramids Village Blvd,Greensboro,27405
41002029,6320 Old Oak Ridge Road,Greensboro,27410
41002034,111 Muirs Chapel Road,Greensboro,27410
41002035,634 Waugh Street,Greensboro,27405
41002038,1806 W Vandalia Road,Greensboro,27406
41002039,1700 Benjamin Parkway,Greensboro,27408
41002041,851 Lakecrest Avenue,High Point,27265
41002043,3210 N Church Street,Greensboro,27405
41002045,3105 Brassfield Road,Greensboro,27410
41002046,8100  Industrial Village Road,Greensboro,27409
41002047,2907 Holmes Road,Greensboro,27405
41002055,1606 Phillips Avenue,Greensboro,27405
41002062,4603 Yanceyville Road,Browns Summit,27214
41002064,711 Greensboro Road,High Point,27260
41002069,1400 Summit Avenue,Greensboro,27405
41002071,2341 Randleman Road,Greensboro,27406
41002079,612  W Fairfield Road,High Point,27263
41002084,3223 Yanceyville Street,Greensboro,27405
41002095,3523 Triangle Lake Road,High Point,27260
